"FIPS","MetricYear","Prsns_25plus","Prsns_less_HS","Prsns_HS_or_More","Prsns_4plus_Yrs_Clg","HH_INC_Under_10K","HH_INC__10K_to_14999","HH_INC__15K_to_24999","HH_INC__25K_to_49999","HH_INC__50K_to_99999","HH_INC__100000_Plus","Hhld_SSI","Tot_Civ_Lbr","Emplyd_Civ_Lbr","Unemplyd_Civ_Lbr","N_AgrFrstFishHuntMine_Wkrs","N_Construction_Wrkrs","N_EducHlthCreSocAsst_Wrkrs","N_Manufacturing_Wrkrs","N_Othr_Ind","P_AgrFrstFishHuntMine_Wkrs","P_Construction_Wrkrs","P_EducHlthCreSocAsst_Wrkrs","P_Manufacturing_Wrkrs","P_Othr_Ind","Num_Wrkrs_Priv","Num_Wrkrs_Govt","Num_Wrkrs_Fed","Num_Wrkrs_State","Num_Wrkrs_Local","Num_Wrkrs_Selfemplyd","Num_Wrks_16_Plus","Num_Unpaid_Fam_Wrkrs","Tot_Civ_Lbr (#1)","Emplyd_Civ_Lbr (#1)","Unemplyd_Civ_Lbr (#1)","FEM_Civ_Lbr","Emplyd_FEM_Civ_Lbr","Unemplyd_FEM_Civ_Lbr","P_Prsns_Below_Pov","N_Prsns_Below_Pov","Hhld_PUB_Asst","Prsns_25plus (#1)","Prns_INC_POV_Less_50P","Prns_INC_POV_50P_to_99P","Prns_INC_POV_100P_to_124P","Prns_INC_POV_125P_to_149P","Prns_INC_POV_150P_to_184P","Prns_INC_POV_185P_to_199P","Prns_INC_POV_200P_Plus"
21017,2013,13852,2363,11489,2216,718,520,1010,2075,2444,1100,664,9968,8984,984,1217,506,1945,1447,4101,13.5,5.6,19.1,16.1,45.6,7058,1228,169,459,600,672,8984,26,9968,8984,984,4869,4369,500,16.6,3272,216,,1170,2102,1228,1084,1365,444,12302
21017,2014,13882,2259,11623,2427,674,473.5,1022.5,2078,2481.5,1262,648.5,10010.5,9170.5,840,1147.5,514.5,1945,1382,4297.5,12.5,5.6,19.950000000000003,15.100000000000001,46.8,7149.5,1311.5,140.5,622,549,677,9170.5,32.5,10010.5,9170.5,840,4892.5,4508.5,384,16.6,3270,169.5,,1274,1996,1180.5,1122,1363.5,475.5,12278.5
21017,2015,13912,2155,11757,2638,630,427,1035,2081,2519,1424,633,10053,9357,696,1078,523,1945,1317,4494,11.5,5.6,20.8,14.1,48,7241,1395,112,785,498,682,9357,39,10053,9357,696,4916,4648,268,16.6,3268,123,,1378,1890,1133,1160,1362,507,12255
21017,2016,13942,2051,11891,2849,586,380.5,1047.5,2084,2556.5,1586,617.5,10095.5,9543.5,552,1008.5,531.5,1945,1252,4690.5,10.5,5.6,21.65,13.099999999999998,49.2,7332.5,1478.5,83.5,948,447,687,9543.5,45.5,10095.5,9543.5,552,4939.5,4787.5,152,16.6,3266,76.5,,1482,1784,1085.5,1198,1360.5,538.5,12231.5
21017,2017,13972,1947,12025,3060,542,334,1060,2087,2594,1748,602,10138,9730,408,939,540,1945,1187,4887,9.5,5.6,22.5,12.099999999999998,50.4,7424,1562,55,1111,396,692,9730,52,10138,9730,408,4963,4927,36,16.6,3264,30,,1586,1678,1038,1236,1359,570,12208
21017,2018,14002,1843,12159,3271,498,287.5,1072.5,2090,2631.5,1910,586.5,10180.5,9916.5,264,869.5,548.5,1945,1122,5083.5,8.5,5.6,23.35,11.099999999999998,51.599999999999994,7515.5,1645.5,26.5,1274,345,697,9916.5,58.5,10180.5,9916.5,264,4986.5,5066.5,-80,16.6,3262,-16.5,,1690,1572,990.5,1274,1357.5,601.5,12184.5
21019,2010,35223.5,4254.5,30969,5335.5,1641.5,2158,2696,5500.5,4820,2963,1498,21160.5,18587.5,2573,228.5,1344,5331,1205.5,10383.5,1.25,7.100000000000001,29.2,6.350000000000002,55.849999999999994,15131.5,2455,653,686.5,1115.5,961,18587.5,40,21160.5,18587.5,2573,9408,8347.5,1060.5,22.049999999999997,10338.5,526,,4045.5,6293,2013,1993,3489,2312.5,26822.5
21019,2011,35093,4176,30917,5608,1754,1975,2591,5342,5020,2965,1533,20949,18517,2432,200,1278,5331,1314,10318,1.1,6.800000000000001,29.2,7.000000000000002,55.699999999999996,15004,2524,630,787,1107,945,18517,44,20949,18517,2432,9502,8502,1000,21.499999999999996,10059,538,,4005,6054,1973,2061,3439,2151,27159
21019,2012,34962.5,4097.5,30865,5880.5,1866.5,1792,2486,5183.5,5220,2967,1568,20737.5,18446.5,2291,171.5,1212,5331,1422.5,10252.5,0.9500000000000001,6.5,29.2,7.650000000000001,55.55,14876.5,2593,607,887.5,1098.5,929,18446.5,48,20737.5,18446.5,2291,9596,8656.5,939.5,20.949999999999996,9779.5,550,,3964.5,5815,1933,2129,3389,1989.5,27495.5
21019,2013,34832,4019,30813,6153,1979,1609,2381,5025,5420,2969,1603,20526,18376,2150,143,1146,5331,1531,10187,0.8,6.2,29.2,8.3,55.4,14749,2662,584,988,1090,913,18376,52,20526,18376,2150,9690,8811,879,20.4,9500,562,,3924,5576,1893,2197,3339,1828,27832
21019,2014,34701.5,3940.5,30761,6425.5,2091.5,1426,2276,4866.5,5620,2971,1638,20314.5,18305.5,2009,114.5,1080,5331,1639.5,10121.5,0.65,5.9,29.2,8.95,55.25,14621.5,2731,561,1088.5,1081.5,897,18305.5,56,20314.5,18305.5,2009,9784,8965.5,818.5,19.85,9220.5,574,,3883.5,5337,1853,2265,3289,1666.5,28168.5
21019,2015,34571,3862,30709,6698,2204,1243,2171,4708,5820,2973,1673,20103,18235,1868,86,1014,5331,1748,10056,0.5,5.6,29.2,9.6,55.1,14494,2800,538,1189,1073,881,18235,60,20103,18235,1868,9878,9120,758,19.3,8941,586,,3843,5098,1813,2333,3239,1505,28505
21019,2016,34440.5,3783.5,30657,6970.5,2316.5,1060,2066,4549.5,6020,2975,1708,19891.5,18164.5,1727,57.5,948,5331,1856.5,9990.5,0.35,5.299999999999999,29.2,10.25,54.95,14366.5,2869,515,1289.5,1064.5,865,18164.5,64,19891.5,18164.5,1727,9972,9274.5,697.5,18.75,8661.5,598,,3802.5,4859,1773,2401,3189,1343.5,28841.5
21019,2017,34310,3705,30605,7243,2429,877,1961,4391,6220,2977,1743,19680,18094,1586,29,882,5331,1965,9925,0.19999999999999996,4.999999999999999,29.2,10.899999999999999,54.800000000000004,14239,2938,492,1390,1056,849,18094,68,19680,18094,1586,10066,9429,637,18.200000000000003,8382,610,,3762,4620,1733,2469,3139,1182,29178
21019,2018,34179.5,3626.5,30553,7515.5,2541.5,694,1856,4232.5,6420,2979,1778,19468.5,18023.5,1445,0.5,816,5331,2073.5,9859.5,0.04999999999999993,4.699999999999999,29.2,11.549999999999997,54.650000000000006,14111.5,3007,469,1490.5,1047.5,833,18023.5,72,19468.5,18023.5,1445,10160,9583.5,576.5,17.650000000000006,8102.5,622,,3721.5,4381,1693,2537,3089,1020.5,29514.5
21021,2010,19636.5,3152.5,16484,4345,1183,878,2082,3189,3320.5,647.5,953,13365,11966,1399,399,556.5,3535,1344.5,6483.5,3.2499999999999996,4.600000000000001,26.75,11.400000000000002,54,8352,2255,163,1162.5,929.5,1340,11966,19,13365,11966,1399,6475.5,5889.5,586,17.000000000000004,4517.5,339,,1835,2682.5,1914,1434.5,2522.5,863.5,15123.5
21021,2011,19662,3044,16618,4385,1105,839,1999,3149,3243,880,886,13296,12050,1246,382,571,3535,1506,6338,3.0999999999999996,4.700000000000001,27.1,12.600000000000001,52.5,8655,2166,163,1109,894,1210,12050,19,13296,12050,1246,6422,5912,510,16.700000000000003,4442,317,,1655,2787,1837,1524,2419,804,15421
21021,2012,19687.5,2935.5,16752,4425,1027,800,1916,3109,3165.5,1112.5,819,13227,12134,1093,365,585.5,3535,1667.5,6192.5,2.9499999999999997,4.800000000000001,27.450000000000003,13.8,51,8958,2077,163,1055.5,858.5,1080,12134,19,13227,12134,1093,6368.5,5934.5,434,16.400000000000002,4366.5,295,,1475,2891.5,1760,1613.5,2315.5,744.5,15718.5
21021,2013,19713,2827,16886,4465,949,761,1833,3069,3088,1345,752,13158,12218,940,348,600,3535,1829,6047,2.8,4.9,27.8,15,49.5,9261,1988,163,1002,823,950,12218,19,13158,12218,940,6315,5957,358,16.1,4291,273,,1295,2996,1683,1703,2212,685,16016
21021,2014,19738.5,2718.5,17020,4505,871,722,1750,3029,3010.5,1577.5,685,13089,12302,787,331,614.5,3535,1990.5,5901.5,2.65,5,28.15,16.2,48,9564,1899,163,948.5,787.5,820,12302,19,13089,12302,787,6261.5,5979.5,282,15.8,4215.5,251,,1115,3100.5,1606,1792.5,2108.5,625.5,16313.5
21021,2015,19764,2610,17154,4545,793,683,1667,2989,2933,1810,618,13020,12386,634,314,629,3535,2152,5756,2.5,5.1,28.5,17.4,46.5,9867,1810,163,895,752,690,12386,19,13020,12386,634,6208,6002,206,15.5,4140,229,,935,3205,1529,1882,2005,566,16611
21021,2016,19789.5,2501.5,17288,4585,715,644,1584,2949,2855.5,2042.5,551,12951,12470,481,297,643.5,3535,2313.5,5610.5,2.35,5.199999999999999,28.85,18.599999999999998,45,10170,1721,163,841.5,716.5,560,12470,19,12951,12470,481,6154.5,6024.5,130,15.2,4064.5,207,,755,3309.5,1452,1971.5,1901.5,506.5,16908.5
21021,2017,19815,2393,17422,4625,637,605,1501,2909,2778,2275,484,12882,12554,328,280,658,3535,2475,5465,2.2,5.299999999999999,29.2,19.799999999999997,43.5,10473,1632,163,788,681,430,12554,19,12882,12554,328,6101,6047,54,14.899999999999999,3989,185,,575,3414,1375,2061,1798,447,17206
21021,2018,19840.5,2284.5,17556,4665,559,566,1418,2869,2700.5,2507.5,417,12813,12638,175,263,672.5,3535,2636.5,5319.5,2.0500000000000003,5.399999999999999,29.549999999999997,20.999999999999996,42,10776,1543,163,734.5,645.5,300,12638,19,12813,12638,175,6047.5,6069.5,-22,14.599999999999998,3913.5,163,,395,3518.5,1298,2150.5,1694.5,387.5,17503.5
21023,2010,5704,1096,4608,802.5,116,138.5,776,839,960,287.5,288.5,3831.5,3468,363.5,236.5,186.5,691,519,1732.5,6.700000000000001,5.399999999999999,22.799999999999997,14.899999999999999,49.949999999999996,2779.5,467.5,138.5,256,73,227,3468,0,3831.5,3468,363.5,1767.5,1634,133.5,14.150000000000002,1212.5,57,,190.5,1022,677.5,198.5,1159.5,210.5,5003.5
21023,2011,5694,1053,4641,800,173,166,695,848,964,333,286,3822,3474,348,215,215,691,523,1748,6.1000000000000005,6.199999999999999,22.2,14.999999999999998,50.3,2758,489,126,261,102,231,3474,0,3822,3474,348,1756,1626,130,15.600000000000001,1323,58,,326,997,636,223,1039,195,5004
21023,2012,5684,1010,4674,797.5,230,193.5,614,857,968,378.5,283.5,3812.5,3480,332.5,193.5,243.5,691,527,1763.5,5.5,7,21.6,15.099999999999998,50.65,2736.5,510.5,113.5,266,131,235,3480,0,3812.5,3480,332.5,1744.5,1618,126.5,17.05,1433.5,59,,461.5,972,594.5,247.5,918.5,179.5,5004.5
21023,2013,5674,967,4707,795,287,221,533,866,972,424,281,3803,3486,317,172,272,691,531,1779,4.9,7.8,21,15.2,51,2715,532,101,271,160,239,3486,0,3803,3486,317,1733,1610,123,18.5,1544,60,,597,947,553,272,798,164,5005
21023,2014,5664,924,4740,792.5,344,248.5,452,875,976,469.5,278.5,3793.5,3492,301.5,150.5,300.5,691,535,1794.5,4.300000000000001,8.6,20.4,15.3,51.35,2693.5,553.5,88.5,276,189,243,3492,2,3793.5,3492,301.5,1721.5,1602,119.5,19.95,1654.5,61,,732.5,922,511.5,296.5,677.5,148.5,5005.5
21023,2015,5654,881,4773,790,401,276,371,884,980,515,276,3784,3498,286,129,329,691,539,1810,3.7,9.4,19.8,15.4,51.7,2672,575,76,281,218,247,3498,4,3784,3498,286,1710,1594,116,21.4,1765,62,,868,897,470,321,557,133,5006
21023,2016,5644,838,4806,787.5,458,303.5,290,893,984,560.5,273.5,3774.5,3504,270.5,107.5,357.5,691,543,1825.5,3.1,10.200000000000001,19.200000000000003,15.5,52.050000000000004,2650.5,596.5,63.5,286,247,251,3504,6,3774.5,3504,270.5,1698.5,1586,112.5,22.849999999999998,1875.5,63,,1003.5,872,428.5,345.5,436.5,117.5,5006.5
21023,2017,5634,795,4839,785,515,331,209,902,988,606,271,3765,3510,255,86,386,691,547,1841,2.5,11,18.6,15.600000000000001,52.400000000000006,2629,618,51,291,276,255,3510,8,3765,3510,255,1687,1578,109,24.299999999999997,1986,64,,1139,847,387,370,316,102,5007
21023,2018,5624,752,4872,782.5,572,358.5,128,911,992,651.5,268.5,3755.5,3516,239.5,64.5,414.5,691,551,1856.5,1.9,11.8,18,15.700000000000003,52.75000000000001,2607.5,639.5,38.5,296,305,259,3516,10,3755.5,3516,239.5,1675.5,1570,105.5,25.749999999999996,2096.5,65,,1274.5,822,345.5,394.5,195.5,86.5,5007.5
21025,2010,9683,3559,6124,895.5,859,536.5,1317.5,1566.5,1154,288.5,1456,5268.5,4579.5,689,220.5,293.5,1290,131,2514.5,4.899999999999999,6.4,30.949999999999996,2.5500000000000007,55.05000000000001,3348.5,1035.5,141.5,638,256,192.5,4579.5,3,5268.5,4579.5,689,2232,2002,230,28.249999999999996,3898,204,,749.5,3148.5,1851,727,992.5,667,5586
21025,2011,9606,3353,6253,951,889,559,1242,1501,1144,311,1398,5126,4466,660,212,286,1290,147,2427,4.799999999999999,6.4,31.199999999999996,3.1000000000000005,54.400000000000006,3206,1037,127,632,278,219,4466,4,5126,4466,660,2208,1987,221,29.799999999999997,4054,196,,971,3083,1737,731,1026,631,5398
21025,2012,9529,3147,6382,1006.5,919,581.5,1166.5,1435.5,1134,333.5,1340,4983.5,4352.5,631,203.5,278.5,1290,163,2339.5,4.699999999999999,6.4,31.449999999999996,3.6500000000000004,53.75,3063.5,1038.5,112.5,626,300,245.5,4352.5,5,4983.5,4352.5,631,2184,1972,212,31.349999999999998,4210,188,,1192.5,3017.5,1623,735,1059.5,595,5210
21025,2013,9452,2941,6511,1062,949,604,1091,1370,1124,356,1282,4841,4239,602,195,271,1290,179,2252,4.6,6.4,31.7,4.2,53.1,2921,1040,98,620,322,272,4239,6,4841,4239,602,2160,1957,203,32.9,4366,180,,1414,2952,1509,739,1093,559,5022
21025,2014,9375,2735,6640,1117.5,979,626.5,1015.5,1304.5,1114,378.5,1224,4698.5,4125.5,573,186.5,263.5,1290,195,2164.5,4.5,6.4,31.950000000000003,4.75,52.45,2778.5,1041.5,83.5,614,344,298.5,4125.5,7,4698.5,4125.5,573,2136,1942,194,34.45,4522,172,,1635.5,2886.5,1395,743,1126.5,523,4834
21025,2015,9298,2529,6769,1173,1009,649,940,1239,1104,401,1166,4556,4012,544,178,256,1290,211,2077,4.4,6.4,32.2,5.3,51.8,2636,1043,69,608,366,325,4012,8,4556,4012,544,2112,1927,185,36,4678,164,,1857,2821,1281,747,1160,487,4646
21025,2016,9221,2323,6898,1228.5,1039,671.5,864.5,1173.5,1094,423.5,1108,4413.5,3898.5,515,169.5,248.5,1290,227,1989.5,4.300000000000001,6.4,32.45,5.85,51.14999999999999,2493.5,1044.5,54.5,602,388,351.5,3898.5,9,4413.5,3898.5,515,2088,1912,176,37.55,4834,156,,2078.5,2755.5,1167,751,1193.5,451,4458
21025,2017,9144,2117,7027,1284,1069,694,789,1108,1084,446,1050,4271,3785,486,161,241,1290,243,1902,4.200000000000001,6.4,32.7,6.3999999999999995,50.49999999999999,2351,1046,40,596,410,378,3785,10,4271,3785,486,2064,1897,167,39.1,4990,148,,2300,2690,1053,755,1227,415,4270
21025,2018,9067,1911,7156,1339.5,1099,716.5,713.5,1042.5,1074,468.5,992,4128.5,3671.5,457,152.5,233.5,1290,259,1814.5,4.100000000000001,6.4,32.95000000000001,6.949999999999999,49.849999999999994,2208.5,1047.5,25.5,590,432,404.5,3671.5,11,4128.5,3671.5,457,2040,1882,158,40.650000000000006,5146,140,,2521.5,2624.5,939,759,1260.5,379,4082
21027,2010,13814,3476.5,10337.5,1239,777.5,562.5,749,1952.5,2584,416.5,751,8799,7572,1227,319,710.5,1632,1255,3523,4.149999999999999,9.3,23.249999999999996,16.700000000000003,46.349999999999994,5829,1278,256,389,633,431.5,7572,33.5,8799,7572,1227,4088,3468.5,619.5,16.949999999999996,3356,35,,1586.5,1769.5,1874,832.5,1305.5,1387.5,10977.5
21027,2011,13820,3323,10497,1266,748,541,808,1962,2547,521,747,8759,7609,1150,323,728,1632,1349,3471,4.199999999999999,9.5,22.799999999999997,17.8,45.49999999999999,5851,1257,230,426,601,472,7609,29,8759,7609,1150,4031,3442,589,17.099999999999998,3378,42,,1501,1877,1656,975,1379,1247,11064
21027,2012,13826,3169.5,10656.5,1293,718.5,519.5,867,1971.5,2510,625.5,743,8719,7646,1073,327,745.5,1632,1443,3419,4.25,9.7,22.349999999999998,18.9,44.64999999999999,5873,1236,204,463,569,512.5,7646,24.5,8719,7646,1073,3974,3415.5,558.5,17.25,3400,49,,1415.5,1984.5,1438,1117.5,1452.5,1106.5,11150.5
21027,2013,13832,3016,10816,1320,689,498,926,1981,2473,730,739,8679,7683,996,331,763,1632,1537,3367,4.3,9.9,21.9,20,43.8,5895,1215,178,500,537,553,7683,20,8679,7683,996,3917,3389,528,17.4,3422,56,,1330,2092,1220,1260,1526,966,11237
21027,2014,13838,2862.5,10975.5,1347,659.5,476.5,985,1990.5,2436,834.5,735,8639,7720,919,335,780.5,1632,1631,3315,4.35,10.100000000000001,21.45,21.1,42.95,5917,1194,152,537,505,593.5,7720,15.5,8639,7720,919,3860,3362.5,497.5,17.549999999999997,3444,63,,1244.5,2199.5,1002,1402.5,1599.5,825.5,11323.5
21027,2015,13844,2709,11135,1374,630,455,1044,2000,2399,939,731,8599,7757,842,339,798,1632,1725,3263,4.4,10.3,21,22.2,42.1,5939,1173,126,574,473,634,7757,11,8599,7757,842,3803,3336,467,17.7,3466,70,,1159,2307,784,1545,1673,685,11410
21027,2016,13850,2555.5,11294.5,1401,600.5,433.5,1103,2009.5,2362,1043.5,727,8559,7794,765,343,815.5,1632,1819,3211,4.450000000000001,10.5,20.55,23.299999999999997,41.25,5961,1152,100,611,441,674.5,7794,6.5,8559,7794,765,3746,3309.5,436.5,17.85,3488,77,,1073.5,2414.5,566,1687.5,1746.5,544.5,11496.5
21027,2017,13856,2402,11454,1428,571,412,1162,2019,2325,1148,723,8519,7831,688,347,833,1632,1913,3159,4.500000000000001,10.700000000000001,20.1,24.4,40.400000000000006,5983,1131,74,648,409,715,7831,2,8519,7831,688,3689,3283,406,18,3510,84,,988,2522,348,1830,1820,404,11583
21027,2018,13862,2248.5,11613.5,1455,541.5,390.5,1221,2028.5,2288,1252.5,719,8479,7868,611,351,850.5,1632,2007,3107,4.550000000000001,10.900000000000002,19.650000000000002,25.5,39.55000000000001,6005,1110,48,685,377,755.5,7868,0,8479,7868,611,3632,3256.5,375.5,18.15,3532,91,,902.5,2629.5,130,1972.5,1893.5,263.5,11669.5
21029,2010,49658.5,7633.5,42025,7376,1117,1015,3421,7861.5,10897,2835,1441,39128.5,35111,4017.5,118.5,2129,7312,5126,21490.5,0.45,6.050000000000001,18.000000000000004,14.749999999999996,60.99999999999999,28684.5,4665,646.5,1629.5,2389,1732.5,35111,29,39128.5,35111,4017.5,18701,17016.5,1684.5,10.700000000000003,7849.5,1151,,2172.5,5677,2672,3911,6075.5,2170,51341.5
21029,2011,50551,7478,43073,7408,1158,1004,3308,7653,10897,3500,1457,39461,35767,3694,149,2184,7312,5442,21532,0.5,6.1000000000000005,18.200000000000003,15.299999999999997,60.099999999999994,29580,4458,630,1550,2278,1693,35767,36,39461,35767,3694,18853,17277,1576,10.600000000000001,7870,1030,,2270,5600,2607,3693,5795,2155,52688
21029,2012,51443.5,7322.5,44121,7440,1199,993,3195,7444.5,10897,4165,1473,39793.5,36423,3370.5,179.5,2239,7312,5758,21573.5,0.55,6.15,18.400000000000002,15.849999999999998,59.199999999999996,30475.5,4251,613.5,1470.5,2167,1653.5,36423,43,39793.5,36423,3370.5,19005,17537.5,1467.5,10.5,7890.5,909,,2367.5,5523,2542,3475,5514.5,2140,54034.5
21029,2013,52336,7167,45169,7472,1240,982,3082,7236,10897,4830,1489,40126,37079,3047,210,2294,7312,6074,21615,0.6,6.2,18.6,16.4,58.3,31371,4044,597,1391,2056,1614,37079,50,40126,37079,3047,19157,17798,1359,10.4,7911,788,,2465,5446,2477,3257,5234,2125,55381
21029,2014,53228.5,7011.5,46217,7504,1281,971,2969,7027.5,10897,5495,1505,40458.5,37735,2723.5,240.5,2349,7312,6390,21656.5,0.6499999999999999,6.25,18.8,16.95,57.4,32266.5,3837,580.5,1311.5,1945,1574.5,37735,57,40458.5,37735,2723.5,19309,18058.5,1250.5,10.3,7931.5,667,,2562.5,5369,2412,3039,4953.5,2110,56727.5
21029,2015,54121,6856,47265,7536,1322,960,2856,6819,10897,6160,1521,40791,38391,2400,271,2404,7312,6706,21698,0.7,6.3,19,17.5,56.5,33162,3630,564,1232,1834,1535,38391,64,40791,38391,2400,19461,18319,1142,10.2,7952,546,,2660,5292,2347,2821,4673,2095,58074
21029,2016,55013.5,6700.5,48313,7568,1363,949,2743,6610.5,10897,6825,1537,41123.5,39047,2076.5,301.5,2459,7312,7022,21739.5,0.75,6.35,19.2,18.05,55.6,34057.5,3423,547.5,1152.5,1723,1495.5,39047,71,41123.5,39047,2076.5,19613,18579.5,1033.5,10.099999999999998,7972.5,425,,2757.5,5215,2282,2603,4392.5,2080,59420.5
21029,2017,55906,6545,49361,7600,1404,938,2630,6402,10897,7490,1553,41456,39703,1753,332,2514,7312,7338,21781,0.7999999999999999,6.3999999999999995,19.4,18.6,54.7,34953,3216,531,1073,1612,1456,39703,78,41456,39703,1753,19765,18840,925,9.999999999999998,7993,304,,2855,5138,2217,2385,4112,2065,60767
21029,2018,56798.5,6389.5,50409,7632,1445,927,2517,6193.5,10897,8155,1569,41788.5,40359,1429.5,362.5,2569,7312,7654,21822.5,0.8499999999999999,6.449999999999999,19.599999999999998,19.150000000000002,53.800000000000004,35848.5,3009,514.5,993.5,1501,1416.5,40359,85,41788.5,40359,1429.5,19917,19100.5,816.5,9.899999999999999,8013.5,183,,2952.5,5061,2152,2167,3831.5,2050,62113.5
21031,2010,8923.5,2577.5,6346,372,922.5,736,950.5,1560,1139.5,41.5,607.5,5118.5,4742,376.5,209,482,961,1164.5,1823,4.449999999999999,10.05,22.099999999999998,24.75,38.80000000000001,3313.5,473.5,-119.5,374,219,923,4742,32,5118.5,4742,376.5,2307.5,2153.5,154,40.25,5071,175,,1550.5,3520.5,735.5,763.5,665.5,632.5,4812.5
21031,2011,8933,2461,6472,508,853,652,893,1530,1193,171,550,5189,4829,360,206,477,961,1201,1902,4.3,9.8,21.4,25,39.60000000000001,3434,538,-73,364,247,822,4829,35,5189,4829,360,2327,2177,150,36.6,4603,164,,1426,3177,746,765,763,620,5134
21031,2012,8942.5,2344.5,6598,644,783.5,568,835.5,1500,1246.5,300.5,492.5,5259.5,4916,343.5,203,472,961,1237.5,1981,4.15,9.55,20.7,25.25,40.400000000000006,3554.5,602.5,-26.5,354,275,721,4916,38,5259.5,4916,343.5,2346.5,2200.5,146,32.95,4135,153,,1301.5,2833.5,756.5,766.5,860.5,607.5,5455.5
21031,2013,8952,2228,6724,780,714,484,778,1470,1300,430,435,5330,5003,327,200,467,961,1274,2060,4,9.3,20,25.5,41.2,3675,667,20,344,303,620,5003,41,5330,5003,327,2366,2224,142,29.3,3667,142,,1177,2490,767,768,958,595,5777
21031,2014,8961.5,2111.5,6850,916,644.5,400,720.5,1440,1353.5,559.5,377.5,5400.5,5090,310.5,197,462,961,1310.5,2139,3.85,9.05,19.3,25.75,42,3795.5,731.5,66.5,334,331,519,5090,44,5400.5,5090,310.5,2385.5,2247.5,138,25.65,3199,131,,1052.5,2146.5,777.5,769.5,1055.5,582.5,6098.5
21031,2015,8971,1995,6976,1052,575,316,663,1410,1407,689,320,5471,5177,294,194,457,961,1347,2218,3.7,8.8,18.6,26,42.8,3916,796,113,324,359,418,5177,47,5471,5177,294,2405,2271,134,22,2731,120,,928,1803,788,771,1153,570,6420
21031,2016,8980.5,1878.5,7102,1188,505.5,232,605.5,1380,1460.5,818.5,262.5,5541.5,5264,277.5,191,452,961,1383.5,2297,3.5500000000000003,8.55,17.900000000000002,26.25,43.599999999999994,4036.5,860.5,159.5,314,387,317,5264,50,5541.5,5264,277.5,2424.5,2294.5,130,18.35,2263,109,,803.5,1459.5,798.5,772.5,1250.5,557.5,6741.5
21031,2017,8990,1762,7228,1324,436,148,548,1350,1514,948,205,5612,5351,261,188,447,961,1420,2376,3.4000000000000004,8.3,17.200000000000003,26.5,44.39999999999999,4157,925,206,304,415,216,5351,53,5612,5351,261,2444,2318,126,14.7,1795,98,,679,1116,809,774,1348,545,7063
21031,2018,8999.5,1645.5,7354,1460,366.5,64,490.5,1320,1567.5,1077.5,147.5,5682.5,5438,244.5,185,442,961,1456.5,2455,3.2500000000000004,8.05,16.500000000000004,26.75,45.19999999999999,4277.5,989.5,252.5,294,443,115,5438,56,5682.5,5438,244.5,2463.5,2341.5,122,11.05,1327,87,,554.5,772.5,819.5,775.5,1445.5,532.5,7384.5
21033,2010,9000,1463,7537,1460,809.5,421.5,758,1544.5,1569,166.5,353.5,6195.5,5495,700.5,938.5,293,1150,510,2451,17.2,5.449999999999999,23.599999999999994,8.95,44.7,3319.5,1231,138.5,573,519.5,1012,5495,0,6195.5,5495,700.5,2938.5,2558,380.5,24.000000000000004,3039,137.5,,1937.5,1101.5,-103.5,843.5,851,723.5,7297.5
21033,2011,9001,1370,7631,1465,760,416,726,1489,1595,291,331,6101,5462,639,844,285,1150,650,2411,15.5,5.3,23.199999999999996,11.7,44.2,3462,1147,116,570,461,898,5462,0,6101,5462,639,2947,2600,347,22.700000000000003,2874,123,,1794,1080,81,767,835,610,7477
21033,2012,9002,1277,7725,1470,710.5,410.5,694,1433.5,1621,415.5,308.5,6006.5,5429,577.5,749.5,277,1150,790,2371,13.8,5.15,22.799999999999997,14.45,43.7,3604.5,1063,93.5,567,402.5,784,5429,0,6006.5,5429,577.5,2955.5,2642,313.5,21.400000000000002,2709,108.5,,1650.5,1058.5,265.5,690.5,819,496.5,7656.5
21033,2013,9003,1184,7819,1475,661,405,662,1378,1647,540,286,5912,5396,516,655,269,1150,930,2331,12.1,5,22.4,17.2,43.2,3747,979,71,564,344,670,5396,0,5912,5396,516,2964,2684,280,20.1,2544,94,,1507,1037,450,614,803,383,7836
21033,2014,9004,1091,7913,1480,611.5,399.5,630,1322.5,1673,664.5,263.5,5817.5,5363,454.5,560.5,261,1150,1070,2291,10.399999999999999,4.85,22,19.95,42.7,3889.5,895,48.5,561,285.5,556,5363,22.5,5817.5,5363,454.5,2972.5,2726,246.5,18.8,2379,79.5,,1363.5,1015.5,634.5,537.5,787,269.5,8015.5
21033,2015,9005,998,8007,1485,562,394,598,1267,1699,789,241,5723,5330,393,466,253,1150,1210,2251,8.7,4.7,21.6,22.7,42.2,4032,811,26,558,227,442,5330,45,5723,5330,393,2981,2768,213,17.5,2214,65,,1220,994,819,461,771,156,8195
21033,2016,9006,905,8101,1490,512.5,388.5,566,1211.5,1725,913.5,218.5,5628.5,5297,331.5,371.5,245,1150,1350,2211,6.999999999999999,4.550000000000001,21.200000000000003,25.45,41.7,4174.5,727,3.5,555,168.5,328,5297,67.5,5628.5,5297,331.5,2989.5,2810,179.5,16.2,2049,50.5,,1076.5,972.5,1003.5,384.5,755,42.5,8374.5
